item_code,item_name,bedroom,bathroom,area,direction,address,total_price,unit_price,gross_unit_price,payment,property_Phòng ngủ,property_Phòng tắm,property_Diện tích sử dụng,property_Hướng,property_Hiện trạng nhà,property_Giấy tờ,property_Chiều dài,property_Chiều rộng,property_Diện tích đất,property_Độ rộng hẻm,property_Kết cấu nhà,property_Năm xây dựng,property_Độ rộng mặt tiền đường,utility_Na,"utility_Gần chợ, siêu thị",utility_Gần trường học,utility_Di chuyển thuận tiện ra trung tâm,utility_Thiết kế thông thoáng,"utility_Khu vực an ninh, yên tĩnh",utility_Gần mặt tiền đường,utility_Gần bệnh viện,"utility_Gần công viên, trung tâm",utility_Sân để xe rộng rãi,utility_Hẻm thông,utility_Cần bán gấp,utility_Nở hậu,utility_2 Mặt hẻm,utility_2 Mặt đường chính
337484,Bán nhà diện tích lớn Quận 6 - Gần cầu Phạm Văn Chí - Đang cho thuê 21.6 triệu/1 tháng,12,12,353.1 m²,Đông,"Đ.Nguyễn Văn Luông, P.10, Q.6, Hồ Chí Minh",40 tỷ,,"113,2 triệu/m²",413 triệu/tháng,12,12,284.4 m²,Đông,Đang cho thuê,Sổ hồng,36.4 m,9.7 m,353.1 m²,2.7 m,1 trệt,2013,25 m,,True,True,True,True,,,,True,,,,,,
125563,"Nhà MẶT TIỀN tại trung tâm Quận 1, thuận tiện kinh doanh, sổ hồng chính chủ",,5,74.9 m²,Đ.Bắc,"Đ.Nguyễn Bỉnh Khiêm, P.Đa Kao, Q.1, Hồ Chí Minh",40 tỷ,"506,4 triệu/m²",534 triệu/m²,413 triệu/tháng,,5,394.1 m²,Đ.Bắc,Đang ở,Sổ hồng,19 m,4 m,74.9 m²,,"1 trệt, 1 tầng thượng + 4 lầu",,20 m,,True,True,True,,,True,True,True,True,,,,,
148948,"Bán Biệt thự Quận 3, sổ hồng chính chủ, giao dịch ngay",6,6,169 m²,Nam,"Đ.Lê Văn Sỹ, P.14, Q.3, Hồ Chí Minh",40 tỷ,"221,9 triệu/m²","236,6 triệu/m²",413 triệu/tháng,6,6,547 m²,Nam,Đang ở,Sổ hồng,18.31 m,8.35 m,169 m²,5 m,"1 trệt + 2 lầu, có tầng hầm",,,,True,True,,True,True,True,True,True,,True,,True,,
402718,"Chính chủ bán lô góc  mặt tiền đường, phường Tân Phong, Quận 7",,,257.5 m²,Đông,"Đ.Số 8, P.Tân Phong, Q.7, Hồ Chí Minh","39,91 tỷ",,155 triệu/m²,"412,09 triệu/tháng",,,,Đông,,Sổ hồng,18 m,14 m,257.5 m²,,,,11 m,,True,True,True,True,True,True,,,,,,,,
170790,"Bán nhà hẻm xe hơi, phường 14, Quận 3",13,13,78 m²,T.Bắc,"Đ.Trường Sa, P.14, Q.3, Hồ Chí Minh","39,9 tỷ","492,4 triệu/m²","511,5 triệu/m²","411,96 triệu/tháng",13,13,282.9 m²,T.Bắc,Đang ở,Sổ hồng,10 m,7 m,78 m²,5 m,"1 trệt, 1 lửng, 1 tầng thượng + 2 lầu",,,,True,True,,,,,True,True,,,,,,
304111,"Bán nhà riêng Quận 5 - Sổ hồng chính chủ - Pháp lý minh bạch mua có thể ở ngay ,hoặc cho thuê thu nhập cao",3,3,82.6 m²,T.Bắc,"Đ.An Dương Vương, P.3, Q.5, Hồ Chí Minh","39,5 tỷ","465,5 triệu/m²","478,2 triệu/m²","407,83 triệu/tháng",3,3,199.3 m²,T.Bắc,Đang ở,Sổ hồng,21.1 m,4.1 m,82.6 m²,,"1 trệt, 1 lửng, 1 tầng thượng + 2 lầu",,30 m,,True,True,True,True,,True,True,True,,,,,,
262770,BÁN NHÀ NGUYÊN CĂN HẺM XE HƠI HÀM NGHI TRUNG TÂM QUẬN 1,6,7,52.5 m²,Bắc,"Đ.Hàm Nghi, P.Bến Nghé, Q.1, Hồ Chí Minh","39,5 tỷ","729,8 triệu/m²","752,3 triệu/m²","407,83 triệu/tháng",6,7,225.74 m²,Bắc,,Sổ hồng,15 m,3.95 m,52.5 m²,5 m,"1 trệt, 1 lửng + 3 lầu",,,,True,True,True,True,True,True,,True,,True,True,,,
359914,BÁN NHÀ 3 MẶT TIỀN HẺM XE HƠI ĐƯỜNG HOÀNG VĂN THỤ QUẬN PHÚ NHUẬN,11,13,358.9 m²,T.Nam,"Đ.Hoàng Văn Thụ, P.8, Q.Phú Nhuận, Hồ Chí Minh","39,5 tỷ","102,3 triệu/m²",110 triệu/m²,"407,83 triệu/tháng",11,13,526.4 m²,T.Nam,Đang ở,Sổ hồng,29.25 m,12.45 m,358.9 m²,8 m,1 trệt + 4 lầu,,,,True,True,True,True,True,,,True,,,,True,True,
418617,Bán nhà nở hậu - mặt tiền kinh doanh đường Xô Viết Nghệ Tĩnh phường 25 Quận Bình Thạnh,4,4,207.6 m²,T.Bắc,"Đ.Xô Viết Nghệ Tĩnh, P.25, Q.Bình Thạnh, Hồ Chí Minh",39 tỷ,"182,9 triệu/m²","187,8 triệu/m²","402,67 triệu/tháng",4,4,306.5 m²,T.Bắc,Đang ở,Sổ hồng,33.25 m,3.8 m,207.6 m²,,1 trệt + 1 lầu,,20 m,True,,,,,,,,,,,,,,
90269,"Bán nhà xưởng mặt tiền Quốc Lộ 1A, P. Bình Trị Đông A, Bình Tân",,,1316 m²,Đ.Nam,"Đ.Quốc lộ 1A, P.Bình Trị Đông A, Q.Bình Tân, Hồ Chí Minh",39 tỷ,,"29,6 triệu/m²","402,67 triệu/tháng",,,1316 m²,Đ.Nam,Đang cho thuê,Sổ hồng,92.8 m,15 m,1316 m²,,1 trệt,,40 m,,True,True,True,True,True,True,,True,True,,,,,
352906,Bán nhà Đường Nguyễn Giản Thanh - Phường 15 Quận 10 ,3,3,170 m²,T.Nam,"Đ.Nguyễn Giản Thanh, P.15, Q.10, Hồ Chí Minh",39 tỷ,"223,2 triệu/m²","229,4 triệu/m²","402,67 triệu/tháng",3,3,230 m²,T.Nam,Đang cho thuê,Sổ hồng,20 m,5.7 m,170 m²,5.8 m,1 trệt + 3 lầu,,,True,,,,,,,,,,,,,,
31096,Bán nhà Quận Tân Phú mặt tiền con đường sầm uất,4,1,191.8 m²,Bắc,"Đ.Tân Kỳ Tân Quý, P.Tân Sơn Nhì, Q.Tân Phú, Hồ Chí Minh",39 tỷ,"200,5 triệu/m²","203,3 triệu/m²","402,67 triệu/tháng",4,1,157 m²,Bắc,Đang cho thuê,Sổ hồng,25.8 m,6.63 m,191.8 m²,,"1 trệt, 1 lửng",,12 m,,True,True,,,,,,,,,,,,
357672,"BÁN NHÀ MẶT TIỀN KINH DOANH, QUẬN 3",6,6,89.5 m²,T.Bắc,"Đ.Võ Văn Tần, P.6, Q.3, Hồ Chí Minh",39 tỷ,-4.188.547.486 đ/m²,"435,7 triệu/m²","402,67 triệu/tháng",6,6,537.5 m²,T.Bắc,,Sổ hồng,22.6 m,4 m,89.5 m²,,"1 trệt, 1 lửng, 1 tầng thượng + 5 lầu, có tầng hầm",,20 m,True,,,,,,,,,,,,,,
328006,"Bán villa, mặt tiền đường, P.2, Tân Bình - Ngay sát sân bay Tân Sơn Nhất",4,4,204.39 m²,Đông,"Đ.Đống Đa, P.2, Q.Tân Bình, Hồ Chí Minh",39 tỷ,"187,4 triệu/m²","190,8 triệu/m²","402,67 triệu/tháng",4,4,205.7 m²,Đông,Đang ở,Sổ hồng,32.61 m,3 m,204.39 m²,,1 trệt + 1 lầu,,12 m,,True,True,True,,True,True,True,True,True,,,,,
361496,CẦN BÁN BIỆT THỰ ĐÔNG DƯƠNG ĐẸP ĐƯỜNG HỒ VĂN HUÊ QUẬN PHÚ NHUẬN,8,8,204.1 m²,Đ.Bắc,"Đ.Hồ Văn Huê, P.9, Q.Phú Nhuận, Hồ Chí Minh",39 tỷ,"178,1 triệu/m²",191 triệu/m²,"402,67 triệu/tháng",8,8,579.1 m²,Đ.Bắc,,Sổ hồng,26.2 m,7.86 m,204.1 m²,4 m,"1 trệt, 1 tầng thượng + 2 lầu",,,True,,,,,,,,,,,,,,
316639,"Bán biệt thự mặt tiền 8.25x26.4m Phường 2, Tân Bình",4,5,160 m²,Tây,"Đ.Lam Sơn, P.2, Q.Tân Bình, Hồ Chí Minh",39 tỷ,"233,5 triệu/m²","243,7 triệu/m²","402,67 triệu/tháng",4,5,357.88 m²,Tây,,Sổ hồng,26.4 m,8.25 m,160 m²,,"1 trệt, 1 tầng thượng + 2 lầu",,8 m,,True,True,,,,,,,,,,,,
418176,Bán nhà riêng chính chủ Quận Phú Nhuận - Nhà 2 mặt hẻm - Đang cho thuê thu nhập ổn định,6,7,214.2 m²,Bắc,"Đ.Phan Xích Long, P.2, Q.Phú Nhuận, Hồ Chí Minh","38,5 tỷ","175,1 triệu/m²","179,7 triệu/m²","397,51 triệu/tháng",6,7,253 m²,Bắc,Đang cho thuê,Sổ hồng,28.3 m,7.05 m,214.2 m²,3 m,1 trệt + 2 lầu,,,True,,,,,,,,,,,,,,
372916,BÁN NHÀ ĐANG KINH DOANH KHÁCH SẠN MẶT TIỀN ĐƯỜNG PHƯỜNG 8 QUẬN 3,10,10,101.9 m²,Đông,"Đ.Lý Chính Thắng, P.8, Q.3, Hồ Chí Minh","38,5 tỷ","353,2 triệu/m²","377,8 triệu/m²","397,51 triệu/tháng",10,10,476.3 m²,Đông,,Sổ hồng,25.5 m,4.2 m,101.9 m²,,1 trệt + 4 lầu,,10 m,,True,True,,True,,,,,,,,,,
365454,"Bán nhà mặt tiền đường Nguyễn Văn Lạc, phường 19, Bình Thạnh",3,3,170.4 m²,Nam,"Đ.Nguyễn Văn Lạc, P.19, Q.Bình Thạnh, Hồ Chí Minh",38 tỷ,"217,5 triệu/m²",223 triệu/m²,"392,35 triệu/tháng",3,3,204.4 m²,Nam,Đang cho thuê,Sổ hồng,35 m,3.49 m,170.4 m²,,"1 trệt, 1 lửng + 2 lầu",,15 m,True,,,,,,,,,,,,,,
347469,BÁN NHÀ MẶT TIỀN ĐƯỜNG HAI BÀ TRƯNG QUẬN 3,1,1,80.6 m²,Đông,"Đ.Hai Bà Trưng, P.6, Q.3, Hồ Chí Minh",38 tỷ,"471,4 triệu/m²","471,4 triệu/m²","392,35 triệu/tháng",1,1,80.6 m²,Đông,Đang ở,Sổ hồng,23 m,3.95 m,80.6 m²,4 m,1 trệt,,15 m,,True,True,True,True,True,,True,True,,,,,,
272117,Bán nhà 5 lầu mặt tiền phường 1 quận 3,9,5,69 m²,T.Bắc,"Đ.Điện Biên Phủ, P.1, Q.3, Hồ Chí Minh",38 tỷ,"520,9 triệu/m²","550,7 triệu/m²","392,35 triệu/tháng",9,5,391 m²,T.Bắc,Đang ở,Sổ hồng,17 m,4.34 m,69 m²,,1 trệt + 5 lầu,,26 m,True,,,,,,,,,,,,,,
380006,Bán nhà riêng Quận 5 - Sổ hồng chính chủ - Pháp lý minh bạch rõ ràng,10,11,89.6 m²,Đ.Bắc,"Đ.Nguyễn Trãi, P.3, Q.5, Hồ Chí Minh",38 tỷ,"394,2 triệu/m²","424,1 triệu/m²","392,35 triệu/tháng",10,11,509.9 m²,Đ.Bắc,,Sổ hồng,22.3 m,5.15 m,89.6 m²,4.8 m,"1 trệt, 1 tầng thượng + 4 lầu, có tầng hầm",,,,,True,,True,,True,,,,,,,,
360460,Bán nhà 2 mặt tiền Tô Hiến Thành P14 Q10 - Khu kinh doanh sầm uất,5,5,134.1 m²,T.Bắc,"Đ.Tô Hiến Thành, P.14, Q.10, Hồ Chí Minh",38 tỷ,"277,9 triệu/m²","283,3 triệu/m²","392,35 triệu/tháng",5,5,190.5 m²,T.Bắc,,Sổ hồng,39.35 m,3.96 m,134.1 m²,,"1 trệt, 1 tầng thượng + 1 lầu",,20 m,True,,,,,,,,,,,,,,
89425,"Bán nhà mặt tiền, nở hậu, khu vực kinh doanh buôn bán sầm uất",3,3,136 m²,T.Nam,"Đ.Nguyễn Kiệm, P.3, Q.Phú Nhuận, Hồ Chí Minh",38 tỷ,273 triệu/m²,"279,4 triệu/m²","392,35 triệu/tháng",3,3,224 m²,T.Nam,Đang ở,Sổ hồng,30 m,4 m,136 m²,,1 trệt + 2 lầu,,15 m,True,,,,,,,,,,,,,,
325382,Chính chủ bán nhà nguyên căn đường số 11 - Trường Thọ - Thủ Đức,40,36,320 m²,T.Bắc,"Đ.Số 11, P.Trường Thọ, Q.Thủ Đức, Hồ Chí Minh",38 tỷ,"107,8 triệu/m²","118,7 triệu/m²","392,35 triệu/tháng",40,36,767.2 m²,T.Bắc,,Sổ hồng,40 m,8 m,320 m²,,1 trệt + 3 lầu,,6 m,,True,True,True,True,True,True,,,,,,,,
334531,"Nhà bán MTKD P10 Q6 - 7.88 x 43.85m - Đúc 3 lầu, gần trường học, chợ,..",5,5,277.4 m²,Đ.Bắc,"Đ.Lý Chiêu Hoàng, P.10, Q.6, Hồ Chí Minh",38 tỷ,"126,5 triệu/m²","136,9 triệu/m²","392,35 triệu/tháng",5,5,634.3 m²,Đ.Bắc,Đang ở,Sổ hồng,43.85 m,7.88 m,277.4 m²,,1 trệt + 3 lầu,,35 m,True,,,,,,,,,,,,,,
301315,"Bán căn nhà hẻm Lê Quang Định, Phường 11 Bình Thạnh",4,4,268 m²,T.Nam,"Đ.Lê Quang Định, P.11, Q.Bình Thạnh, Hồ Chí Minh",38 tỷ,"134,4 triệu/m²","141,7 triệu/m²","392,35 triệu/tháng",4,4,433 m²,T.Nam,,Sổ hồng,30 m,9.1 m,268 m²,3 m,"1 trệt, 1 lửng + 2 lầu",,,,True,True,,,,,,True,,,,,,
238487,Bán đất nền mặt tiền đường nội bộ xã Bình Lợi huyện Bình Chánh - Sổ hồng chính chủ,,,2113.3 m²,Tây,"Đ.Trần Văn Giàu, X.Bình Lợi, H.Bình Chánh, Hồ Chí Minh",38 tỷ,,"17,9 triệu/m²","392,35 triệu/tháng",,,,Tây,,Sổ hồng,44.39 m,55.05 m,2113.3 m²,6 m,,,6 m,,,,,,True,True,,,,,,,,
408458,- Bán nhà hai mặt tiền phương Tân Chánh Hiệp Quận 12 ,6,9,312 m²,T.Bắc,"Đ.Nguyễn Ảnh Thủ, P.Tân Chánh Hiệp, Q.12, Hồ Chí Minh",38 tỷ,"116,5 triệu/m²","121,7 triệu/m²","392,35 triệu/tháng",6,9,312 m²,T.Bắc,,Sổ đỏ,39.5 m,8 m,312 m²,,"1 trệt, 1 tầng thượng + 3 lầu",,20 m,True,,,,,,,,,,,,,,
89623,Bán nhà biệt thự cấp 2 ngay trung tâm Quận 5,4,3,167.7 m²,T.Bắc,"Đ.Huỳnh Mẫn Đạt, P.5, Q.5, Hồ Chí Minh",38 tỷ,"223,2 triệu/m²","226,5 triệu/m²","392,35 triệu/tháng",4,3,145.74 m²,T.Bắc,Đang cho thuê,Sổ hồng,16.68 m,13.73 m,167.7 m²,4 m,"1 trệt, 1 tầng thượng + 1 lầu",,,,True,True,True,,,,,,,,,,,
248055,BÁN TÒA NHÀ MẶT TIỀN NGUYỄN VĂN GIAI QUẬN 1,16,8,72.9 m²,Đông,"Đ.Nguyễn Văn Giai, P.Đa Kao, Q.1, Hồ Chí Minh",38 tỷ,"-5.045.130.209,9 đ/m²","521,2 triệu/m²","392,35 triệu/tháng",16,8,527 m²,Đông,Đang cho thuê,Sổ hồng,18 m,4.8 m,72.9 m²,,"1 trệt + 7 lầu, có tầng hầm",,15 m,,True,True,True,True,,,,,True,,True,,,
392129,Bán nhà xây dựng kiên cố mặt tiền đường phường 1 trung tâm quận 3,,5,90.5 m²,Tây,"Đ.Điện Biên Phủ, P.1, Q.3, Hồ Chí Minh",38 tỷ,403 triệu/m²,"419,8 triệu/m²","392,35 triệu/tháng",,5,290.6 m²,Tây,,Sổ hồng,17 m,5.3 m,90.5 m²,,1 trệt + 4 lầu,,20 m,,True,True,True,True,,,,,,,,,,
52303,"Bán nhà mặt tiền Đình Tân Khai, p.Bình Trị Đông, Bình Tân- Diện tích lớn 620m2",,,620 m²,Đông,"Đ.Đình Tân Khai, P.Bình Trị Đông, Q.Bình Tân, Hồ Chí Minh",38 tỷ,"57,9 triệu/m²","61,2 triệu/m²","392,35 triệu/tháng",,,535.9 m²,Đông,Đang ở,Sổ hồng,36.8 m,16.6 m,620 m²,,"1 trệt, 1 lửng + 1 lầu",,5 m,,True,True,True,,,,True,True,True,,True,,,
323720,Bán Villa cao cấp mặt tiền Điện Biên Phủ phường 7 quận 3,4,3,205 m²,,"Đ.Điện Biên Phủ, P.7, Q.3, Hồ Chí Minh",38 tỷ,,"185,3 triệu/m²","392,35 triệu/tháng",4,3,205 m²,,,Sổ hồng,,,,,,,,True,,,,,,,,,,,,,,
329771,BÁN NHÀ NGUYÊN CĂN SIÊU VỊ TRÍ TRUNG TÂM QUẬN 1,19,20,65.4 m²,Đ.Bắc,"Đ.Tôn Thất Đạm, P.Bến Nghé, Q.1, Hồ Chí Minh","37,8 tỷ","-6.250.764.380,1 đ/m²","577,9 triệu/m²","390,28 triệu/tháng",19,20,580 m²,Đ.Bắc,,Sổ hồng,16.87 m,3.69 m,65.4 m²,,"1 trệt + 7 lầu, có tầng hầm",,15 m,,True,True,True,True,,,True,True,,,True,,,
400480,"Bán nhà 2 mặt tiền kinh doanh, Cộng Hòa - Lê Văn Huân, P.13, Tân Bình - Đối diện E-Town Cộng Hòa",50,50,236.09 m²,Đông,"Đ.Cộng Hòa, P.13, Q.Tân Bình, Hồ Chí Minh",37 tỷ,"140,8 triệu/m²","156,7 triệu/m²","382,02 triệu/tháng",50,50,713.33 m²,Đông,Đang cho thuê,Sổ hồng,38.3 m,9.9 m,236.09 m²,8 m,"1 trệt, 1 lửng, 1 tầng thượng + 2 lầu",,30 m,,True,True,,,,True,True,True,,True,,,,
385151,Nhà Hai Mặt Tiền Kinh Doanh Lê Hồng Phong Phường 12 Quận 10,10,10,97.8 m²,Đ.Bắc,"Đ.Lê Hồng Phong, P.12, Q.10, Hồ Chí Minh",37 tỷ,"348,7 triệu/m²","378,3 triệu/m²","382,02 triệu/tháng",10,10,551.6 m²,Đ.Bắc,Đang cho thuê,Sổ đỏ,25 m,4.08 m,97.8 m²,,"1 trệt, 1 áp mái + 5 lầu",,30 m,True,,,,,,,,,,,,,,
307238,Bán Nhà Nguyên Căn Nguyễn Thị Thập Phường Tân Phú Quận 7,5,3,137 m²,Bắc,"Đ.Nguyễn Thị Thập, P.Bình Thuận, Q.7, Hồ Chí Minh","36,5 tỷ","258,9 triệu/m²","266,4 triệu/m²","376,86 triệu/tháng",5,3,265.44 m²,Bắc,Đang cho thuê,Sổ hồng,22.8 m,6 m,137 m²,,1 trệt + 2 lầu,,14 m,,True,True,True,True,True,True,,True,,,True,,,
307199,Bán hai căn liền kề hẻm xe hơi quận Phú Nhuận phường 14,28,28,142.3 m²,T.Nam,"Đ.Đặng Văn Ngữ, P.14, Q.Phú Nhuận, Hồ Chí Minh","36,5 tỷ","223,6 triệu/m²","256,5 triệu/m²","376,86 triệu/tháng",28,28,891 m²,T.Nam,,Sổ hồng,16.5 m,8.7 m,142.3 m²,6 m,"1 trệt, 1 tầng thượng + 4 lầu",,,,True,,True,,,,True,True,,,,,,
414850,"Bán nhà riêng mặt tiền đường xã Bình Hưng, huyện Bình Chánh",6,6,200 m²,Nam,"Đ.Số 6, X.Bình Hưng, H.Bình Chánh, Hồ Chí Minh","36,5 tỷ","175,7 triệu/m²","182,5 triệu/m²","376,86 triệu/tháng",6,6,350.2 m²,Nam,Đang ở,Sổ hồng,20 m,10 m,200 m²,,1 trệt + 2 lầu,,15 m,True,,,,,,,,,,,,,,
106598,"Bán nhà DIỆN TÍCH LỚN, ĐANG KINH DOANH CĂN HỘ DỊCH VỤ, SỔ HỒNG CHÍNH CHỦ tại Quận 1",20,20,184.05 m²,T.Nam,"Đ.Bà Lê Chân, P.Tân Định, Q.1, Hồ Chí Minh","36,5 tỷ","175,3 triệu/m²","198,3 triệu/m²","376,86 triệu/tháng",20,20,806.11 m²,T.Nam,Đang cho thuê,Sổ hồng,22.1 m,8.15 m,184.05 m²,2.05 m,"1 trệt, 1 tầng thượng + 4 lầu, có tầng hầm",,,,True,True,True,True,True,True,,True,,,,,,
413850,"Bán nhà mặt tiền Phường 4, Quận Tân Bình - Đang kinh doanh căn hộ dịch vụ thu nhập ổn định 90 triệu/ tháng",20,20,163.2 m²,Đ.Bắc,"Đ.Lê Bình, P.4, Q.Tân Bình, Hồ Chí Minh","36,5 tỷ","205,2 triệu/m²","223,6 triệu/m²","376,86 triệu/tháng",20,20,573.2 m²,Đ.Bắc,Đang cho thuê,Sổ hồng,36.37 m,4.64 m,163.2 m²,,"1 trệt, 1 lửng, 1 tầng thượng + 2 lầu",,5 m,,True,True,,,,True,,,,,,,,
74566,Bán nhà mặt tiền Ung Văn Khiêm. Quận Bình Thạnh,1,1,180 m²,Đ.Bắc,"Đ.Ung Văn Khiêm, P.25, Q.Bình Thạnh, Hồ Chí Minh","36,5 tỷ","202,7 triệu/m²","202,7 triệu/m²","376,86 triệu/tháng",1,1,176 m²,Đ.Bắc,,Sổ hồng,43.8 m,9.84 m,180 m²,,1 trệt,,8 m,,True,,True,,,,,True,,,,,,
333970,Bán nhà hẻm xe tải 8m Sư Vạn Hạnh P12 Q10 - Hẻm 1 xẹt lớn - Gần Vạn Hạnh Mall,4,4,112.1 m²,Đ.Bắc,"Đ.Sư Vạn Hạnh, P.12, Q.10, Hồ Chí Minh",36 tỷ,"308,6 triệu/m²","321,1 triệu/m²","371,7 triệu/tháng",4,4,307.8 m²,Đ.Bắc,,Sổ hồng,14 m,8 m,112.1 m²,8 m,"1 trệt, 1 tầng thượng + 2 lầu",,,True,,,,,,,,,,,,,,
375496,"Bán nhà có sẵn nội thất Châu Âu cao cấp dự án KDC Venica, phường Phú Hữu - TP Thủ Đức",4,4,266 m²,Đ.Bắc,"Đ.Nguyễn Duy Trinh, P.Phú Hữu, Q.9, Hồ Chí Minh",36 tỷ,"127,6 triệu/m²","135,3 triệu/m²","371,7 triệu/tháng",4,4,450 m²,Đ.Bắc,,,30 m,9 m,266 m²,,"1 trệt, 1 tầng thượng + 2 lầu",,8 m,,True,True,True,True,True,True,,True,True,,,,,
220480,Bán Nhà Mặt Tiền Kinh Doanh Sầm Uất 16m Khu Chợ Lớn P5 Q6 - 4.5x16.5m,3,3,75.24 m²,Bắc,"Đ.Hậu Giang, P.5, Q.6, Hồ Chí Minh",36 tỷ,"461,4 triệu/m²","478,4 triệu/m²","371,7 triệu/tháng",3,3,243.6 m²,Bắc,,Sổ hồng,16.5 m,4.5 m,75.24 m²,,"1 trệt, 1 lửng, 1 tầng thượng + 2 lầu",,30 m,,True,True,True,True,True,,True,True,True,,,,,
130777,"Bán nhà mới Mặt Tiền, phường 5, quận 3",9,10,72.8 m²,Đông,"Đ.Nguyễn Thị Minh Khai, P.5, Q.3, Hồ Chí Minh",36 tỷ,"471,2 triệu/m²","494,5 triệu/m²","371,7 triệu/tháng",9,10,322.5 m²,Đông,,Sổ hồng,20 m,3.7 m,72.8 m²,,"1 trệt, 1 lửng, 1 tầng thượng + 4 lầu",,30 m,,True,True,True,,,,True,True,,,,,,
375240,"Bán nhà mặt tiền 1 trệt 4 lầu có hầm, tầng lửng và sân thượng, đang có hợp đồng thuê, phường Thạnh Lỹ Lợi, TP Thủ Đức.",6,6,108.5 m²,T.Nam,"Đ.số 60 - TML, P.Thạnh Mỹ Lợi, Q.2, Hồ Chí Minh",36 tỷ,"308,2 triệu/m²","331,7 triệu/m²","371,7 triệu/tháng",6,6,486.2 m²,T.Nam,Đang cho thuê,Sổ hồng,15.5 m,7 m,108.5 m²,,"1 trệt, 1 lửng, 1 tầng thượng + 4 lầu, có tầng hầm",,12 m,,True,True,True,True,,True,True,True,True,,,,,
205718,Bán đất nền hẻm xe hơi Quận 12 - Cách 800m di chuyển ra Chung Cư An Phú Đông,,,786.6 m²,T.Nam,"Đ.Vườn Lài, P.An Phú Đông, Q.12, Hồ Chí Minh",36 tỷ,,"45,7 triệu/m²","371,7 triệu/tháng",,,,T.Nam,,Sổ đỏ,60.92 m,12 m,786.6 m²,6 m,,,,,True,True,True,True,True,True,,,True,,,True,,
324956,BÁN NHÀ MẶT TIỀN PHƯỜNG PHẠM NGŨ LÃO QUẬN 1,4,3,61 m²,Đ.Nam,"Đ.Nguyễn Cư Trinh, P.Phạm Ngũ Lão, Q.1, Hồ Chí Minh",36 tỷ,"578,4 triệu/m²","590,1 triệu/m²","371,7 triệu/tháng",4,3,186.3 m²,Đ.Nam,,Sổ hồng,15.25 m,4.32 m,61 m²,,1 trệt + 2 lầu,,15 m,,True,True,True,,,,,True,,,True,,,
368427,Bán 2 nhà liền kề hẻm Lý Thường Kiệt P14 Q10 - Phù hợp làm công ty,10,6,213.2 m²,T.Bắc,"Đ.Lý Thường Kiệt, P.14, Q.10, Hồ Chí Minh",36 tỷ,162 triệu/m²,"168,8 triệu/m²","371,7 triệu/tháng",10,6,321.2 m²,T.Bắc,,Sổ hồng,21.36 m,9.99 m,213.2 m²,4 m,"1 trệt, 1 lửng + 2 lầu",,,True,,,,,,,,,,,,,,
48040,"Bán đất diện tích lớn Quận 12 - Vị trí tiện sang Hóc Môn, Bình Dương",,,1237 m²,Đ.Nam,"Đ.TL56, P.Thạnh Lộc, Q.12, Hồ Chí Minh",36 tỷ,,"29,1 triệu/m²","371,7 triệu/tháng",,,,Đ.Nam,,Sổ hồng,68.4 m,18.07 m,1237 m²,,,,12 m,,True,True,True,,,,,,,,,,,
380222,"Bán nhà góc hai mặt tiền đường phường 2 Quận 3, đang cho thuê MB thu nhập 50tr/ tháng",4,3,28.9 m²,T.Bắc,"Đ.Nguyễn Đình Chiểu, P.2, Q.3, Hồ Chí Minh",36 tỷ,"1,2 tỷ/m²","1,2 tỷ/m²","371,7 triệu/tháng",4,3,115.6 m²,T.Bắc,Đang ở,Sổ hồng,3.51 m,9.5 m,28.9 m²,,1 trệt + 3 lầu,,18 m,,True,True,True,True,,,,True,,,,,,True
40704,"Bán đất nền khu dân cư Văn Minh phường An Phú, TP Thủ Đức. Sổ hồng riêng chính chủ.",,,214 m²,Nam,"Đ.số 63, P.An Phú, Q.2, Hồ Chí Minh",36 tỷ,,"168,2 triệu/m²","371,7 triệu/tháng",,,,Nam,,Sổ hồng,20 m,10.7 m,214 m²,,,,10 m,,True,True,True,True,True,True,,True,,,True,,,
173306,"Bán lô đất 1216.9m2 đất ở tại đô thị, thị trấn Hóc Môn. Nở hậu",,,1216.9 m²,Đ.Nam,"Đ.KP4, X.Hóc Môn, H.Hóc Môn, Hồ Chí Minh",36 tỷ,,"29,5 triệu/m²","371,7 triệu/tháng",,,,Đ.Nam,,Sổ hồng,46.92 m,22.49 m,1216.9 m²,3 m,,,,True,,,,,,,,,,,,,,
62167,Bán nhà Quận 11 - Mặt tiền đường - Kinh doanh sầm uất,3,3,106.8 m²,Nam,"Đ.Nguyễn Chí Thanh, P.7, Q.11, Hồ Chí Minh",36 tỷ,"323,4 triệu/m²",337 triệu/m²,"371,7 triệu/tháng",3,3,320.4 m²,Nam,,Sổ hồng,25.53 m,4.3 m,106.8 m²,,1 trệt + 3 lầu,,15 m,True,,,,,,,,,,,,,,
229262,"Bán nhà nguyên căn mặt tiền đường 5m, thích hợp kinh doanh cho thuê phòng dịch vụ, phường Thạnh Mỹ Lợi, Quận 2.",45,45,220.7 m²,T.Nam,"Đ.Trịnh Khắc Lập, P.Thạnh Mỹ Lợi, Q.2, Hồ Chí Minh",36 tỷ,"140,2 triệu/m²","163,1 triệu/m²","371,7 triệu/tháng",45,45,960 m²,T.Nam,Đang cho thuê,Sổ hồng,21.14 m,7.49 m,220.7 m²,,"1 trệt, 1 lửng + 4 lầu, có tầng hầm",,5 m,,True,True,True,True,True,True,,,,,,,,
